StudentID,Age,Gender,Major,GPA,ActualYearOfStudy,PredictedYearOfStudy,IsCorrect,TopScore
1498,20,Female,Psychology,1.7,1,1,true,0.2622
1499,26,Female,Nursing,1.46,3,5,false,0.2224
1500,23,Male,Mathematics,3.18,3,4,false,0.2519
1501,26,Male,Computer Science,3.26,2,1,false,0.2219
1502,27,Male,Biology,3.33,3,2,false,0.2426
1503,18,Male,Psychology,2.85,2,1,false,0.2439
1504,28,Non-Binary,Mathematics,3.19,5,5,true,0.2318
1505,19,Male,Engineering,3.81,2,4,false,0.2488
1506,21,Non-Binary,Computer Science,1.75,5,5,true,0.2352
1507,18,Female,Nursing,2.84,5,3,false,0.2121
1508,24,Female,Law,3.49,3,1,false,0.2613
1509,18,Male,Engineering,2.97,3,4,false,0.2468
1510,24,Male,Data Science,2.23,3,4,false,0.2173
1511,28,Female,Nursing,2.39,2,5,false,0.2104
1512,21,Female,Data Science,3.99,2,1,false,0.2234
1513,27,Female,Computer Science,2.79,3,1,false,0.2376
1514,28,Non-Binary,Computer Science,3.04,2,5,false,0.2196
1515,28,Non-Binary,Education,2.8,4,5,false,0.2567
1516,25,Non-Binary,Data Science,3.33,4,5,false,0.2166
1517,18,Non-Binary,Computer Science,4,1,1,true,0.2159
1518,24,Non-Binary,Engineering,3.85,2,2,true,0.2276
1519,25,Non-Binary,Arts,3.31,5,2,false,0.2579
1520,22,Female,Biology,2.23,4,5,false,0.2316
1521,22,Non-Binary,Engineering,2.56,1,4,false,0.2237
1522,18,Non-Binary,Mathematics,3.01,1,5,false,0.2345
1523,23,Non-Binary,Computer Science,2.5,3,5,false,0.2262
1524,27,Male,Psychology,2.16,4,1,false,0.2374
1525,25,Female,Law,3.34,5,1,false,0.2607
1526,23,Non-Binary,Computer Science,3.58,2,5,false,0.2127
1527,20,Male,Nursing,2.93,1,3,false,0.2173
1528,26,Male,Business,2.13,1,5,false,0.2263
1529,18,Non-Binary,Nursing,3.21,5,3,false,0.2332
1530,25,Female,Business,2.65,5,5,true,0.2332
1531,21,Non-Binary,Arts,2.56,4,2,false,0.2254
1532,23,Male,Biology,1.93,4,5,false,0.222
1533,22,Non-Binary,Law,2.42,1,1,true,0.2373
1534,22,Non-Binary,Data Science,3.36,2,5,false,0.2163
1535,28,Male,Psychology,3.79,1,4,false,0.2337
1536,21,Male,Economics,3.57,1,4,false,0.22
1537,21,Female,Psychology,2.38,2,1,false,0.259
1538,22,Non-Binary,Education,2.49,3,5,false,0.2623
1539,25,Female,Engineering,3.88,2,4,false,0.2377
1540,27,Female,Law,3.56,2,1,false,0.2569
1541,18,Female,Nursing,3.95,5,3,false,0.2067
1542,24,Non-Binary,Nursing,3.19,2,5,false,0.2149
1543,19,Non-Binary,Biology,2.89,4,5,false,0.2384
1544,25,Male,Business,3.37,4,4,true,0.2219
1545,19,Female,Business,1.74,2,5,false,0.2461
1546,18,Female,Computer Science,2.57,3,1,false,0.2499
1547,24,Non-Binary,Nursing,2.97,5,5,true,0.2178
1548,18,Non-Binary,Business,3.36,4,5,false,0.2408
1549,28,Non-Binary,Nursing,3.21,3,2,false,0.2182
1550,21,Non-Binary,Computer Science,3.41,4,1,false,0.215
1551,21,Male,Law,3.08,1,1,true,0.2511
1552,22,Male,Engineering,3.43,5,4,false,0.2503
1553,21,Male,Engineering,3.38,1,4,false,0.2496
1554,19,Female,Data Science,3.68,3,1,false,0.2275
1555,24,Male,Data Science,3.18,2,4,false,0.2194
1556,19,Non-Binary,Mathematics,3.53,1,5,false,0.2278
1557,28,Female,Economics,2.17,5,5,true,0.2167
1558,26,Non-Binary,Business,2.58,4,5,false,0.2511
1559,19,Non-Binary,Education,1.98,3,5,false,0.2698
1560,28,Male,Law,2.47,4,1,false,0.2453
1561,27,Non-Binary,Biology,2.77,1,5,false,0.2393
1562,28,Non-Binary,Arts,2.69,4,2,false,0.256
1563,18,Non-Binary,Mathematics,3.34,1,5,false,0.2302
1564,24,Female,Business,2.83,4,5,false,0.2309
1565,28,Male,Business,2.88,2,4,false,0.2226
1566,22,Male,Biology,4,5,2,false,0.2383
1567,25,Female,Economics,2.79,4,5,false,0.209
1568,19,Female,Mathematics,3.46,2,4,false,0.2343
1569,19,Female,Arts,3.14,4,2,false,0.2306
1570,19,Non-Binary,Computer Science,2.74,1,5,false,0.2226
1571,22,Male,Law,3.96,4,1,false,0.246
1572,20,Non-Binary,Business,2.51,2,5,false,0.2527
1573,26,Male,Computer Science,3.58,1,1,true,0.2203
1574,18,Female,Psychology,3.53,1,1,true,0.258
1575,24,Non-Binary,Business,2.56,5,5,true,0.2517
1576,22,Female,Engineering,2.74,4,4,true,0.2346
1577,20,Non-Binary,Nursing,3.46,5,3,false,0.2255
1578,25,Female,Computer Science,2.96,4,1,false,0.2394
1579,23,Non-Binary,Education,2.3,4,5,false,0.2651
1580,20,Female,Law,2.61,2,1,false,0.2699
1581,22,Male,Mathematics,4,1,4,false,0.253
1582,28,Male,Education,2.99,4,4,true,0.2235
1583,19,Female,Biology,3.72,2,2,true,0.2183
1584,21,Female,Business,3.12,4,5,false,0.2273
1585,20,Non-Binary,Biology,4,2,2,true,0.2262
1586,18,Non-Binary,Economics,3.4,2,5,false,0.2165
1587,22,Female,Business,3.58,4,5,false,0.2209
1588,26,Female,Business,2.8,2,5,false,0.2309
1589,23,Male,Mathematics,2.9,5,4,false,0.2512
1590,22,Female,Business,2.86,2,5,false,0.2308
1591,25,Female,Law,2.98,2,1,false,0.2623
1592,23,Non-Binary,Computer Science,3.24,2,5,false,0.217
1593,25,Female,Arts,3.66,1,2,false,0.2663
1594,26,Male,Arts,3.98,5,2,false,0.2793
1595,20,Male,Law,2.8,1,1,true,0.2533
1596,27,Female,Economics,3.26,2,2,true,0.2214
1597,24,Non-Binary,Business,2.9,3,5,false,0.2467
1598,22,Male,Education,3.68,4,4,true,0.2215
1599,22,Female,Mathematics,2.95,5,4,false,0.2352
1600,28,Female,Arts,3.17,1,2,false,0.2673
1601,24,Female,Nursing,3.68,3,2,false,0.2152
1602,18,Non-Binary,Computer Science,3.42,1,1,true,0.2182
1603,25,Female,Mathematics,3.08,4,4,true,0.2377
1604,20,Male,Nursing,2.97,2,3,false,0.2171
1605,19,Male,Economics,4,2,4,false,0.2193
1606,21,Non-Binary,Psychology,2.43,5,3,false,0.2373
1607,22,Non-Binary,Business,3.54,5,5,true,0.2378
1608,19,Female,Mathematics,3.34,3,4,false,0.234
1609,20,Non-Binary,Psychology,3.65,1,3,false,0.2356
1610,20,Non-Binary,Computer Science,2.32,2,5,false,0.2279
1611,25,Non-Binary,Law,3.24,4,1,false,0.2313
1612,28,Female,Nursing,2.83,2,2,true,0.2119
1613,28,Male,Data Science,2.82,2,4,false,0.2214
1614,26,Male,Biology,2.55,3,2,false,0.2217
1615,25,Female,Engineering,3.34,3,4,false,0.2372
1616,18,Male,Psychology,2.8,4,1,false,0.244
1617,26,Male,Business,2.45,1,5,false,0.2219
1618,22,Non-Binary,Engineering,2.72,2,4,false,0.224
1619,28,Non-Binary,Biology,2.53,2,5,false,0.2427
1620,18,Male,Mathematics,3.79,4,4,true,0.2495
1621,28,Male,Engineering,2.84,4,4,true,0.2533
1622,19,Male,Business,4,4,4,true,0.2196
1623,23,Female,Nursing,3.51,4,2,false,0.2081
1624,22,Male,Business,3.67,2,4,false,0.2208
1625,26,Female,Data Science,3.24,1,1,true,0.2205
1626,26,Male,Computer Science,3.29,3,1,false,0.2218
1627,27,Non-Binary,Psychology,3.59,4,1,false,0.2195
1628,27,Non-Binary,Mathematics,2.82,5,5,true,0.237
1629,20,Non-Binary,Computer Science,3.87,1,1,true,0.2142
1630,28,Non-Binary,Nursing,3.51,3,2,false,0.2246
1631,20,Female,Education,2.38,3,5,false,0.2475
1632,18,Female,Nursing,2.87,4,3,false,0.212
1633,20,Female,Computer Science,3.08,2,1,false,0.2454
1634,20,Non-Binary,Business,2.85,1,5,false,0.2478
1635,19,Female,Education,2.53,2,5,false,0.2454
1636,20,Female,Computer Science,3.03,3,1,false,0.2456
1637,24,Non-Binary,Law,2.57,3,1,false,0.2348
1638,27,Female,Mathematics,3.24,1,4,false,0.2394
1639,22,Male,Data Science,3.58,2,4,false,0.2188
1640,22,Non-Binary,Business,3.47,5,5,true,0.2388
1641,20,Non-Binary,Mathematics,1.77,2,5,false,0.2511
1642,27,Non-Binary,Law,2.4,2,5,false,0.2346
1643,26,Female,Psychology,3.89,2,1,false,0.2473
1644,25,Female,Economics,3.39,4,2,false,0.2169
1645,20,Female,Arts,3.45,5,2,false,0.2412
1646,28,Female,Biology,2.83,4,2,false,0.2324
1647,21,Female,Psychology,2.57,4,1,false,0.2584
1648,23,Female,Biology,3.02,4,5,false,0.2208
1649,22,Female,Psychology,3.37,2,1,false,0.2543
1650,20,Male,Psychology,2.68,4,1,false,0.2426
1651,27,Non-Binary,Psychology,2.97,1,1,true,0.2218
1652,27,Male,Nursing,2.98,5,4,false,0.2189
1653,18,Non-Binary,Nursing,2.68,3,3,true,0.2358
1654,21,Male,Economics,4,4,4,true,0.2206
1655,23,Female,Law,2.2,3,1,false,0.2679
1656,23,Female,Law,3.64,2,1,false,0.2619
1657,21,Non-Binary,Psychology,3.22,3,3,true,0.2343
1658,25,Male,Biology,2.96,1,2,false,0.2268
1659,26,Non-Binary,Business,3.36,5,5,true,0.2396
1660,26,Female,Arts,3.02,5,2,false,0.2556
1661,21,Female,Education,3.18,5,5,true,0.2361
1662,18,Non-Binary,Nursing,3.73,2,3,false,0.2305
1663,28,Non-Binary,Economics,3.56,2,2,true,0.2304
1664,26,Non-Binary,Business,3.34,2,5,false,0.2399
1665,24,Non-Binary,Education,3.28,3,5,false,0.2503
1666,20,Non-Binary,Nursing,2.22,1,3,false,0.2316
1667,28,Male,Business,2.62,3,4,false,0.2222
1668,21,Non-Binary,Arts,1.63,1,3,false,0.2231
1669,22,Non-Binary,Law,2.98,1,1,true,0.2355
1670,22,Female,Economics,3.21,3,4,false,0.2063
1671,19,Non-Binary,Nursing,3.29,4,3,false,0.2296
1672,28,Male,Data Science,2.53,2,4,false,0.2208
1673,19,Non-Binary,Education,3.45,2,5,false,0.2484
1674,23,Male,Economics,1.66,1,4,false,0.2175
1675,18,Non-Binary,Engineering,1.98,3,4,false,0.2192
1676,23,Non-Binary,Psychology,4,5,3,false,0.2252
1677,19,Female,Data Science,2.8,4,1,false,0.2314
1678,21,Female,Engineering,4,3,4,false,0.2357
1679,25,Male,Business,3.07,1,4,false,0.2214
1680,24,Non-Binary,Biology,3.58,5,2,false,0.2322
1681,18,Male,Education,3.24,1,5,false,0.2212
1682,27,Non-Binary,Mathematics,2.97,1,5,false,0.235
1683,25,Non-Binary,Data Science,2.35,3,5,false,0.2294
1684,18,Non-Binary,Education,2.36,1,5,false,0.2642
1685,21,Non-Binary,Business,3.78,1,5,false,0.2345
1686,28,Male,Engineering,3.5,4,4,true,0.2537
1687,28,Male,Data Science,3.79,1,4,false,0.2228
1688,24,Male,Computer Science,3.39,1,1,true,0.2238
1689,23,Male,Law,3.99,5,1,false,0.2446
1690,19,Male,Biology,3.56,3,2,false,0.2174
1691,22,Non-Binary,Arts,3.45,2,2,true,0.2488
1692,25,Female,Biology,2.66,2,5,false,0.2254
1693,25,Non-Binary,Psychology,2.88,2,1,false,0.224
1694,24,Female,Biology,3.49,5,2,false,0.232
1695,18,Female,Law,2.87,4,1,false,0.2712
1696,21,Non-Binary,Engineering,2.94,4,4,true,0.2237
1697,25,Non-Binary,Arts,3.43,3,2,false,0.2607
1698,22,Male,Psychology,3.71,5,1,false,0.2366
1699,22,Male,Economics,3.16,5,4,false,0.2199
1700,24,Non-Binary,Psychology,3.37,1,3,false,0.2249
1701,24,Female,Economics,3.89,5,2,false,0.2238
1702,26,Non-Binary,Business,3.55,2,5,false,0.2368
1703,19,Non-Binary,Education,2.1,1,5,false,0.2681
1704,18,Female,Computer Science,2.45,4,1,false,0.2504
1705,20,Male,Business,4,5,4,false,0.2202
1706,20,Non-Binary,Economics,2.99,4,5,false,0.2219
1707,23,Non-Binary,Engineering,3.93,2,4,false,0.2264
1708,22,Non-Binary,Education,3.44,3,5,false,0.2482
1709,27,Male,Arts,2.66,5,2,false,0.2529
1710,28,Female,Law,3.33,4,1,false,0.2567
1711,22,Male,Education,3.42,5,4,false,0.2211
1712,19,Male,Psychology,2.77,2,1,false,0.2432
1713,21,Female,Economics,2.71,4,5,false,0.2104
1714,20,Female,Nursing,2.67,1,5,false,0.2071
1715,18,Male,Economics,2.49,1,4,false,0.2157
1716,21,Female,Education,3.36,1,5,false,0.2336
1717,23,Female,Arts,3.87,3,2,false,0.2628
1718,24,Female,Economics,4,4,2,false,0.2262
1719,26,Female,Education,2.77,4,5,false,0.2411
1720,18,Non-Binary,Psychology,3.13,3,3,true,0.2437
1721,21,Male,Nursing,2.77,2,3,false,0.2151
1722,28,Non-Binary,Education,3.51,4,5,false,0.2458
1723,24,Non-Binary,Education,2.12,1,5,false,0.2678
1724,18,Female,Mathematics,2.71,1,4,false,0.2313
1725,27,Female,Economics,2.61,4,5,false,0.2111
1726,28,Female,Arts,2.26,3,2,false,0.2465
1727,23,Female,Economics,3.05,3,4,false,0.2067
1728,24,Non-Binary,Business,3.72,1,5,false,0.2348
1729,26,Non-Binary,Psychology,2.76,1,1,true,0.2235
1730,24,Non-Binary,Arts,3.05,2,2,true,0.2479
1731,26,Non-Binary,Nursing,3.42,1,2,false,0.2153
1732,23,Non-Binary,Engineering,3.7,2,4,false,0.2261
1733,25,Male,Biology,2.76,4,2,false,0.2225
1734,20,Male,Economics,2.64,5,4,false,0.2176
1735,22,Female,Computer Science,2.3,4,1,false,0.2462
1736,27,Non-Binary,Mathematics,3.03,1,5,false,0.2341
1737,28,Female,Mathematics,2.73,5,4,false,0.2389
1738,25,Male,Data Science,2.97,2,4,false,0.2197
1739,21,Non-Binary,Nursing,3.55,3,3,true,0.2218
1740,27,Male,Nursing,3.78,4,2,false,0.23
1741,25,Female,Mathematics,3.41,1,4,false,0.2385
1742,20,Non-Binary,Education,3.35,4,5,false,0.2498
1743,20,Non-Binary,Law,2.13,1,1,true,0.2402
1744,26,Female,Education,2.3,3,5,false,0.248
1745,20,Female,Arts,3.3,2,2,true,0.2379
1746,23,Male,Psychology,2.65,5,1,false,0.2397
1747,25,Female,Mathematics,2.38,1,4,false,0.2358
1748,22,Male,Engineering,4,1,4,false,0.2508
1749,27,Female,Data Science,2.31,5,1,false,0.2235
1750,18,Non-Binary,Arts,1.75,1,3,false,0.2321
1751,26,Non-Binary,Mathematics,3.61,1,4,false,0.2283
1752,20,Female,Computer Science,2.79,4,1,false,0.2466
1753,22,Non-Binary,Arts,2.75,1,2,false,0.2333
1754,18,Female,Mathematics,2.91,5,4,false,0.2319
1755,28,Female,Law,3.27,4,1,false,0.257
1756,24,Male,Education,3.55,3,4,false,0.2223
1757,24,Non-Binary,Arts,3.69,3,2,false,0.2626
1758,20,Non-Binary,Arts,4,3,2,false,0.2531
1759,19,Male,Engineering,1.92,5,4,false,0.2454
1760,20,Female,Biology,3.15,4,5,false,0.2194
1761,27,Male,Psychology,2.49,4,1,false,0.2362
1762,25,Non-Binary,Engineering,4,5,2,false,0.2346
1763,28,Female,Computer Science,2.61,2,1,false,0.237
1764,24,Non-Binary,Engineering,2.87,2,4,false,0.2256
1765,21,Non-Binary,Economics,2.32,3,5,false,0.2307
1766,18,Male,Psychology,2.81,4,1,false,0.244
1767,19,Female,Arts,3.65,5,2,false,0.2416
1768,19,Non-Binary,Nursing,2.49,4,3,false,0.2335
1769,19,Non-Binary,Law,3.54,2,1,false,0.2367
1770,28,Female,Engineering,3.61,4,4,true,0.2389
1771,25,Female,Engineering,3,2,4,false,0.2368
1772,23,Non-Binary,Nursing,4,5,2,false,0.2165
1773,21,Female,Economics,2.15,5,5,true,0.2174
1774,26,Non-Binary,Arts,2.95,5,2,false,0.2538
1775,26,Non-Binary,Computer Science,2.87,4,5,false,0.2218
1776,25,Female,Education,2.71,1,5,false,0.2422
1777,23,Male,Data Science,3.11,4,4,true,0.2186
1778,23,Non-Binary,Data Science,3.94,2,5,false,0.2089
1779,18,Female,Psychology,2.94,2,1,false,0.2601
1780,21,Non-Binary,Data Science,3.15,3,5,false,0.219
1781,26,Female,Data Science,3,1,1,true,0.2216
1782,24,Male,Law,3.58,3,1,false,0.2453
1783,26,Female,Psychology,2.51,2,1,false,0.2532
1784,24,Non-Binary,Nursing,2.6,1,5,false,0.2226
1785,25,Female,Psychology,2.67,3,1,false,0.2537
1786,27,Male,Biology,2.32,1,2,false,0.2204
1787,18,Male,Education,2.96,1,5,false,0.2249
1788,19,Male,Biology,3.2,3,2,false,0.2099
1789,19,Male,Psychology,2.36,1,1,true,0.2446
1790,19,Male,Engineering,3.84,2,4,false,0.2488
1791,28,Female,Law,3.86,3,1,false,0.254
1792,27,Female,Nursing,2.79,3,2,false,0.2076
1793,23,Non-Binary,Business,3.15,1,5,false,0.2433
1794,24,Female,Computer Science,3.27,1,1,true,0.2393
1795,18,Female,Biology,3.03,1,5,false,0.2211
1796,26,Female,Nursing,4,3,2,false,0.2293
1797,26,Non-Binary,Biology,2.08,3,5,false,0.2496
1798,25,Male,Engineering,2.34,4,4,true,0.2508
1799,18,Female,Psychology,3.29,3,1,false,0.2589
1800,22,Non-Binary,Data Science,3.4,5,5,true,0.2158
1801,19,Non-Binary,Psychology,4,2,3,false,0.2372
1802,24,Female,Arts,3.25,4,2,false,0.2527
1803,22,Male,Engineering,3.49,2,4,false,0.2504
1804,27,Non-Binary,Data Science,4,4,2,false,0.218
1805,23,Non-Binary,Computer Science,3.58,5,5,true,0.2127
1806,26,Female,Psychology,3.54,1,1,true,0.2489
1807,19,Non-Binary,Psychology,2.93,4,3,false,0.2414
1808,24,Non-Binary,Arts,2.23,3,2,false,0.2298
1809,25,Non-Binary,Psychology,3.56,2,1,false,0.2217
1810,20,Male,Data Science,3.1,1,4,false,0.2163
1811,26,Non-Binary,Economics,2.86,2,5,false,0.2232
1812,26,Male,Mathematics,2.5,4,4,true,0.2525
1813,23,Female,Education,2.42,1,5,false,0.2467
1814,26,Female,Data Science,1.68,3,1,false,0.2274
1815,28,Female,Education,3.33,4,5,false,0.2323
1816,20,Female,Education,3.34,5,5,true,0.234
1817,27,Male,Business,3.14,4,4,true,0.2225
1818,24,Male,Engineering,2.74,2,4,false,0.2507
1819,26,Male,Psychology,3.1,3,1,false,0.2348
1820,20,Male,Data Science,4,4,4,true,0.2182
1821,28,Female,Nursing,3.49,5,2,false,0.2258
1822,22,Male,Nursing,3.09,2,4,false,0.2158
1823,19,Non-Binary,Data Science,3.22,5,5,true,0.2179
1824,20,Female,Mathematics,3.7,2,4,false,0.2357
1825,25,Female,Law,2.93,4,1,false,0.2625
1826,23,Non-Binary,Arts,2.58,5,2,false,0.2335
1827,26,Female,Biology,3.11,2,2,true,0.2311
1828,18,Male,Biology,2.67,2,5,false,0.2125
1829,26,Female,Education,3.75,1,2,false,0.2286
1830,28,Non-Binary,Law,3.83,1,1,true,0.2254
1831,24,Female,Business,3.16,1,5,false,0.2263
1832,22,Female,Business,1.99,3,5,false,0.2427
1833,22,Female,Psychology,2.47,1,1,true,0.2577
1834,25,Male,Engineering,2.59,1,4,false,0.2512
1835,27,Female,Psychology,2.95,2,1,false,0.2502
1836,23,Non-Binary,Arts,3.13,1,2,false,0.2457
1837,27,Male,Business,2.34,1,5,false,0.2232
1838,21,Non-Binary,Engineering,2.2,5,4,false,0.2222
1839,26,Non-Binary,Law,3.12,5,1,false,0.2307
1840,28,Male,Engineering,2.9,5,4,false,0.2533
1841,18,Male,Engineering,3.94,1,4,false,0.2483
1842,22,Female,Engineering,3,3,4,false,0.235
1843,20,Non-Binary,Nursing,3.11,4,3,false,0.2273
1844,21,Male,Psychology,3.16,3,1,false,0.2398
1845,24,Female,Arts,4,1,2,false,0.2701
1846,26,Non-Binary,Mathematics,3.17,5,5,true,0.2323
1847,19,Non-Binary,Computer Science,2.41,5,5,true,0.2266
1848,23,Male,Data Science,2.32,4,4,true,0.2168
1849,21,Male,Psychology,2.67,2,1,false,0.2416
1850,26,Female,Business,3.43,3,5,false,0.2221
1851,20,Non-Binary,Business,3.22,4,5,false,0.2426
1852,28,Non-Binary,Nursing,3.41,5,2,false,0.2224
1853,24,Non-Binary,Business,3.32,5,5,true,0.2406
1854,21,Non-Binary,Biology,1.99,2,5,false,0.2511
1855,22,Female,Computer Science,2.11,5,1,false,0.247
1856,19,Male,Mathematics,3.52,2,4,false,0.2496
1857,25,Female,Arts,2.19,4,2,false,0.2333
1858,24,Female,Data Science,3.83,5,1,false,0.2202
1859,21,Non-Binary,Engineering,3.78,5,4,false,0.2251
1860,21,Non-Binary,Engineering,2.9,1,4,false,0.2236
1861,25,Non-Binary,Nursing,3.51,4,2,false,0.2136
1862,19,Non-Binary,Nursing,3.56,2,3,false,0.2282
1863,27,Male,Psychology,2.39,3,1,false,0.2365
1864,19,Male,Engineering,2.63,3,4,false,0.2469
1865,26,Male,Education,2.27,2,5,false,0.2335
1866,18,Non-Binary,Engineering,4,5,4,false,0.2235
1867,21,Female,Business,3.62,3,5,false,0.2206
1868,24,Female,Business,2.84,5,5,true,0.2307
1869,23,Non-Binary,Law,4,1,1,true,0.2306
1870,19,Male,Law,1.81,3,1,false,0.258
1871,27,Male,Education,3.37,3,2,false,0.2262
1872,22,Non-Binary,Computer Science,3,4,5,false,0.2199
1873,21,Non-Binary,Arts,2.05,2,3,false,0.2206
1874,20,Non-Binary,Computer Science,2.75,2,5,false,0.2226
1875,24,Female,Business,2.87,3,5,false,0.2303
1876,25,Male,Education,3.88,2,2,true,0.2299
1877,21,Male,Psychology,2.89,2,1,false,0.2408
1878,19,Male,Mathematics,2.47,4,4,true,0.2466
1879,23,Non-Binary,Arts,3.82,4,2,false,0.2614
1880,23,Male,Engineering,2.76,1,4,false,0.2501
1881,23,Female,Computer Science,3.55,5,1,false,0.2393
1882,25,Non-Binary,Computer Science,2.07,1,5,false,0.2319
1883,27,Female,Law,3.16,2,1,false,0.2588
1884,21,Female,Economics,2.85,1,5,false,0.2086
1885,27,Male,Biology,1.97,1,5,false,0.221
1886,27,Male,Psychology,3.1,1,1,true,0.2337
1887,26,Non-Binary,Engineering,3.22,1,4,false,0.2272
1888,23,Female,Computer Science,3.16,5,1,false,0.2412
1889,28,Female,Mathematics,3.51,2,4,false,0.2405
1890,24,Non-Binary,Data Science,3.08,2,5,false,0.2199
1891,27,Non-Binary,Arts,3.38,3,2,false,0.268
1892,23,Female,Arts,4,3,2,false,0.2659
1893,21,Female,Mathematics,2.63,4,4,true,0.2335
1894,27,Non-Binary,Law,1.22,5,5,true,0.2495
1895,26,Female,Psychology,3.49,3,1,false,0.2491
1896,28,Male,Business,2.77,1,4,false,0.2225
1897,21,Male,Data Science,3.01,3,4,false,0.2169
1898,24,Male,Engineering,2.96,4,4,true,0.251
1899,21,Male,Law,3.71,2,1,false,0.2484
1900,23,Male,Education,2.51,4,5,false,0.2306
1901,20,Non-Binary,Biology,2.71,2,5,false,0.2409
1902,20,Male,Engineering,4,5,4,false,0.2496
1903,18,Male,Mathematics,3.17,3,4,false,0.2478
1904,22,Male,Nursing,4,5,4,false,0.2172
1905,27,Male,Biology,4,2,2,true,0.2582
1906,28,Non-Binary,Computer Science,3.09,5,5,true,0.2189
1907,18,Non-Binary,Nursing,3.53,4,3,false,0.2315
1908,24,Female,Education,4,1,2,false,0.2268
1909,27,Female,Business,3.64,5,2,false,0.2277
1910,22,Female,Economics,3.28,4,4,true,0.2065
1911,26,Non-Binary,Computer Science,2.71,1,5,false,0.2238
1912,19,Male,Economics,2.79,1,4,false,0.2171
1913,25,Male,Education,1.53,4,5,false,0.244
1914,22,Male,Mathematics,2.31,2,4,false,0.2487
1915,20,Female,Biology,3.13,3,5,false,0.2197
1916,28,Female,Education,2.14,3,5,false,0.2499
1917,18,Non-Binary,Education,3.58,4,5,false,0.2466
1918,19,Male,Biology,2.1,1,5,false,0.2198
1919,23,Female,Business,3.22,4,5,false,0.2257
1920,23,Female,Education,3.26,2,5,false,0.2347
1921,22,Female,Computer Science,4,5,1,false,0.2384
1922,19,Female,Mathematics,3.15,3,4,false,0.2335
1923,24,Male,Law,4,1,1,true,0.2433
1924,28,Male,Computer Science,2.73,2,1,false,0.2219
1925,19,Non-Binary,Engineering,1.62,3,4,false,0.2191
1926,25,Non-Binary,Computer Science,2.65,3,5,false,0.2245
1927,25,Female,Arts,3.04,1,2,false,0.252
1928,19,Male,Psychology,2.93,1,1,true,0.2426
1929,23,Male,Biology,3.46,4,2,false,0.2302
1930,22,Male,Business,3.85,3,4,false,0.2211
1931,27,Female,Engineering,2.96,4,4,true,0.2379
1932,25,Female,Biology,2.41,4,5,false,0.2288
1933,24,Non-Binary,Economics,3.38,2,5,false,0.2165
1934,27,Male,Education,3.3,2,2,true,0.2247
1935,28,Female,Arts,3,5,2,false,0.2634
1936,21,Male,Arts,3.22,5,2,false,0.2413
1937,20,Non-Binary,Psychology,2.31,4,3,false,0.2407
1938,21,Female,Business,3.44,1,5,false,0.223
1939,25,Male,Law,2.8,3,1,false,0.2476
1940,19,Male,Arts,4,4,2,false,0.2505
1941,22,Female,Education,3.18,5,5,true,0.236
1942,19,Non-Binary,Data Science,3.79,4,5,false,0.2109
1943,24,Non-Binary,Data Science,3.19,5,5,true,0.2185
1944,21,Male,Education,3.41,3,4,false,0.2205
1945,27,Non-Binary,Biology,2.6,3,5,false,0.2418
1946,27,Non-Binary,Data Science,2.77,3,5,false,0.2239
1947,24,Female,Nursing,3.3,2,2,true,0.2074
1948,24,Female,Computer Science,3.23,3,1,false,0.2395
1949,22,Male,Biology,3.12,2,2,true,0.2191
1950,26,Male,Arts,2.64,1,2,false,0.2484
1951,26,Female,Engineering,3.61,4,4,true,0.238
1952,27,Non-Binary,Business,2.69,4,5,false,0.2493
1953,27,Female,Mathematics,3.56,1,4,false,0.24
1954,26,Female,Arts,3.4,5,2,false,0.2644
1955,22,Non-Binary,Arts,2.92,4,2,false,0.237
1956,20,Male,Business,3.46,2,4,false,0.2193
1957,18,Male,Biology,3.23,1,2,false,0.207
1958,20,Female,Engineering,2.02,3,4,false,0.2316
1959,22,Female,Education,3,2,5,false,0.2385
1960,23,Female,Mathematics,3.62,4,4,true,0.2376
1961,24,Female,Law,3.37,1,1,true,0.2618
1962,24,Male,Computer Science,2.07,5,1,false,0.2297
1963,19,Male,Data Science,3.82,2,4,false,0.2172
1964,24,Male,Engineering,2.66,2,4,false,0.2506
1965,23,Male,Biology,2.3,4,5,false,0.2171
1966,18,Female,Data Science,4,2,1,false,0.2272
1967,27,Male,Data Science,4,2,4,false,0.2225
1968,22,Female,Arts,3.24,1,2,false,0.2445
1969,22,Female,Computer Science,3.74,1,1,true,0.2397
1970,27,Male,Education,3.51,3,2,false,0.2292
1971,26,Non-Binary,Psychology,2.51,3,1,false,0.2243
1972,18,Female,Psychology,2.98,1,1,true,0.26
1973,25,Non-Binary,Law,2.77,1,1,true,0.233
1974,26,Male,Computer Science,3.23,3,1,false,0.2221
1975,21,Non-Binary,Arts,2.3,5,2,false,0.2199
1976,28,Female,Mathematics,4,1,4,false,0.2414
1977,28,Male,Law,3.25,2,1,false,0.2418
1978,21,Male,Arts,2.96,2,2,true,0.2357
1979,22,Non-Binary,Psychology,1.7,2,3,false,0.2369
1980,26,Non-Binary,Education,4,5,5,true,0.2389
1981,24,Male,Economics,2.69,3,4,false,0.2204
1982,25,Female,Data Science,2.99,1,1,true,0.223
1983,21,Female,Data Science,3.27,1,1,true,0.2268
1984,20,Male,Education,2.31,4,5,false,0.2335
1985,20,Female,Computer Science,2.61,4,1,false,0.2474
